matternumber,mattername,invoiceid,firmname,fees,invstatus,datepaid,receivedate,begperiod,endgperiod,invdate,itemnumber,itemdate,fullname,taskcode,task,rate,hours,netamount,description,state,itemtype,disbcode,tklevel,mattertype,mattersubtype,attorney,status,opendate,closedate,trialdate,team_lead,judge,courttype,trial,plaintiff,county,disposition,dispdate,case_length,length_bucket,rate_bucket,phase,assigned_council,opposing_council
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,13,1/8/2015,Timekeeper-10,CodeG,TaskG,90,0.3,27,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 290,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,0-100,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,18,1/9/2015,Timekeeper-12,CodeG,TaskG,175,0.4,70,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 291,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L120,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,19,1/9/2015,Timekeeper-12,CodeG,TaskG,175,0.6,105,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 292,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,20,1/9/2015,Timekeeper-12,CodeG,TaskG,175,0.5,87.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 293,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,14,1/9/2015,Timekeeper-11,CodeG,TaskG,200,0.1,20,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 294,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,15,1/9/2015,Timekeeper-11,CodeG,TaskG,200,0.2,40,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 295,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,16,1/9/2015,Timekeeper-11,CodeG,TaskG,200,0.4,80,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 296,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,17,1/9/2015,Timekeeper-11,CodeG,TaskG,200,0.8,160,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 297,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,21,1/13/2015,Timekeeper-14,CodeG,TaskG,175,1.7,297.5,Filing fees,TX,hours,,Associate,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 298,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L320,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,24,1/14/2015,Timekeeper-12,CodeG,TaskG,175,0.3,52.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 299,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L210,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,30,1/14/2015,Timekeeper-12,CodeG,TaskG,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 300,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L210,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,26,1/14/2015,Timekeeper-10,CodeG,TaskG,90,0.1,9,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 301,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,0-100,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,27,1/14/2015,Timekeeper-10,CodeG,TaskG,90,0.1,9,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 302,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,0-100,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,25,1/14/2015,Timekeeper-10,CodeG,TaskG,90,0.3,27,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 303,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,0-100,L210,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,31,1/14/2015,Timekeeper-13,CodeG,TaskG,175,0.1,17.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 304,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L210,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,28,1/14/2015,Timekeeper-14,CodeG,TaskG,175,0.9,157.5,Filing fees,TX,hours,,Associate,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 305,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L320,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,29,1/14/2015,Timekeeper-14,CodeG,TaskG,175,0.6,105,Filing fees,TX,hours,,Associate,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 306,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L320,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,22,1/14/2015,Timekeeper-11,CodeG,TaskG,200,0.5,100,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 307,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L120,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,23,1/14/2015,Timekeeper-11,CodeG,TaskG,200,0.1,20,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 308,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L320,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,32,1/16/2015,Timekeeper-10,CodeG,TaskG,90,0.2,18,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 309,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,0-100,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,33,1/16/2015,Timekeeper-10,CodeG,TaskG,90,0.1,9,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 310,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,0-100,L210,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,36,1/19/2015,Timekeeper-13,CodeG,TaskG,175,0.3,52.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 311,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L210,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,34,1/19/2015,Timekeeper-13,CodeG,TaskG,175,0.1,17.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 312,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L230,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,35,1/19/2015,Timekeeper-13,CodeG,TaskG,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 313,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L230,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,39,1/21/2015,Timekeeper-12,CodeG,TaskG,175,0.1,17.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 314,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,37,1/21/2015,Timekeeper-12,CodeG,TaskG,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 315,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L320,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,38,1/21/2015,Timekeeper-19,CodeH,TaskH,200,0.4,80,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 316,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L160,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,40,1/23/2015,Timekeeper-12,CodeH,TaskH,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 317,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L160,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,43,1/26/2015,Timekeeper-12,CodeH,TaskH,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 318,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L160,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,41,1/26/2015,Timekeeper-13,CodeH,TaskH,175,0.3,52.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 319,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L160,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,42,1/26/2015,Timekeeper-13,CodeH,TaskH,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 320,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L160,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,45,1/27/2015,Timekeeper-13,CodeH,TaskH,175,0.3,52.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 321,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L140,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,44,1/27/2015,Timekeeper-13,CodeH,TaskH,175,0.1,17.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 322,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L160,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,47,1/28/2015,Timekeeper-13,CodeH,TaskH,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 323,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,46,1/28/2015,Timekeeper-11,CodeH,TaskH,200,0.1,20,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 324,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L320,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,53,1/29/2015,Timekeeper-13,CodeH,TaskH,175,1.7,297.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 325,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,52,1/29/2015,Timekeeper-13,CodeH,TaskH,175,1.5,262.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 326,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L140,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,51,1/29/2015,Timekeeper-13,CodeH,TaskH,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,King Jorge,Closed,1/5/2015,1/8/2016,,teamlead,Judge 327,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,49,1/29/2015,Timekeeper-11,CodeH,TaskH,200,0.4,80,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,King Jorge,Closed,1/5/2015,1/8/2016,,teamlead,Judge 328,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,50,1/29/2015,Timekeeper-11,CodeH,TaskH,200,0.6,120,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,King Jorge,Closed,1/5/2015,1/8/2016,,teamlead,Judge 329,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,48,1/29/2015,Timekeeper-11,CodeH,TaskH,200,0.6,120,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,King Jorge,Closed,1/5/2015,1/8/2016,,teamlead,Judge 330,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L320,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,54,1/30/2015,Timekeeper-13,CodeH,TaskH,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,King Jorge,Closed,1/5/2015,1/8/2016,,teamlead,Judge 331,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,55,1/30/2015,Timekeeper-13,CodeH,TaskH,175,0.1,17.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,King Jorge,Closed,1/5/2015,1/8/2016,,teamlead,,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L310,Timekeeper-11,Bosh Rose
Matter-6,Rooney v. Ibra,14,Firm-6,120,Paid,12/31/2016,10/31/2016,1/1/2015,11/20/2016,11/30/2016,1,10/31/2016,Rashford,Code1,Task2,100,10,1000,Reviews documents,TX,hours,E112,Legal Assistant,Litigation Section,Litigation,Mou Jose,Closed,1/5/2015,12/31/2016,,Zine Zid,Leo Singh,State,Jury,,Webb,Settled w/o EC payment,8/21/2016,368,366-547,151-200,L310,Jam Vardy,Hermain Dofou
Matter-6,Rooney v. Ibra,14,Firm-6,212.3,Paid,12/31/2016,10/31/2016,1/1/2015,11/20/2016,11/30/2016,2,9/15/2016,Valencia,Code2,Task2,123,12,1476,Sent Emails,TX,hours,E102,Legal Assistant,Litigation Section,Litigation,Mou Jose,Closed,1/5/2015,12/31/2016,,Zine Zid,Leo Singh,State,Jury,,Hidalgo,Settled w/o EC payment,8/22/2016,186,181-365,151-200,L160,Jam Vardy,Hermain Dofou
Matter-6,Rooney v. Ibra,14,Firm-6,423.6,Paid,12/31/2016,10/31/2016,1/1/2015,11/20/2016,11/30/2016,3,9/21/2016,David,Code3,Task1,133,3,399,Filed documents,TX,hours,E112,Partner,Litigation Section,Litigation,Pep Gau,Closed,1/5/2015,12/31/2016,,Zine Zid,Leo Singh,State,Jury,,Webb,Settled w/o EC payment,8/23/2016,136,91-180,151-200,L160,Jam Vardy,Hermain Dofou
Matter-6,Rooney v. Ibra,15,Firm-7,1244.2,Paid,12/31/2016,10/31/2016,1/1/2015,11/20/2016,11/30/2016,1,6/21/2016,David,Code1,Task2,100,12,1200,Conference call,TX,hours,E102,Partner,Litigation Section,Litigation,Pep Gau,Closed,1/5/2015,12/31/2016,,Zine Zid,Leo Singh,State,Jury,,Hidalgo,Settled w/o EC payment,8/24/2016,287,181-365,0-100,L160,Ri Mahruz,Hermain Dofou
Matter-6,Rooney v. Ibra,15,Firm-7,122.4,Paid,12/31/2016,10/31/2016,1/1/2015,11/20/2016,11/30/2016,2,8/11/2016,Valencia,Code2,Task2,123,90,11070,Lunch with the firm,TX,hours,E112,Associate,Litigation Section,Litigation,Arsen We,Closed,1/5/2015,12/31/2016,,Zine Zid,Leo Singh,State,Jury,,Maverick,Settled w/o EC payment,8/25/2016,186,181-365,151-200,L160,Ri Mahruz,Hermain Dofou
Matter-6,Rooney v. Ibra,15,Firm7,33.1,Paid,12/31/2016,10/31/2016,1/1/2015,11/20/2016,11/30/2016,3,4/21/2016,Rashford,Code2,Task1,133,31,4123,Conference call,TX,hours,E102,Associate,Litigation Section,Litigation,Arsen We,Closed,1/5/2015,12/31/2016,,Zine Zid,Leo Singh,State,Jury,,Maverick,Settled w/o EC payment,8/26/2016,136,91-180,151-200,L160,Ri Mahruz,Hermain Dofou
